,Word,Lemma,POS,Case,Number,Person,Tense,Mood,Voice,Form-Lemma Difference,Subtokens,Subtoken IDs,Subtoken Start Index,Subtoken End Index,Target Class,BERT Subtokenized Sentence,Sentence
56411,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",1,2,Genitive Case,"china ' s overture ##s to join the u . s . - led effort to develop the 16 - nation international space station have been thwarted for more than a decade over a range of issues , including the asian country ' s human rights policies and worries it could acquire technologies that could pose a security threat .","China 's overtures to join the U.S. - led effort to develop the 16 - nation international space station have been thwarted for more than a decade over a range of issues , including the Asian country 's human rights policies and worries it could acquire technologies that could pose a security threat ."
57005,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",7,8,Genitive Case,the freeze tha ##wed some after yang ' s 2003 mission .,The freeze thawed some after Yang 's 2003 mission .
57035,nations,nation,NOUN,,Plur,,,,,1,['nations'],[3741],4,4,Plural Noun,china was among 30 nations invited to send a delegate to nasa - sponsored round ##table discussions on bush ' s strategy to reach the moon with astronauts as the first step in the exploration of mars and other - deep space destinations .,China was among 30 nations invited to send a delegate to NASA - sponsored roundtable discussions on Bush 's strategy to reach the moon with astronauts as the first step in the exploration of Mars and other - deep space destinations .
57371,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",6,7,Genitive Case,""" we app ##lau ##d china ' s space achievements , "" nasa spokesman alla ##rd be ##ute ##l said tuesday .",""" We applaud China 's space achievements , "" NASA spokesman Allard Beutel said Tuesday ."
57419,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",12,13,Genitive Case,"he stressed , however , that nasa would not follow this week ' s chinese mission through formal channels .","He stressed , however , that NASA would not follow this week 's Chinese mission through formal channels ."
57476,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",3,4,Genitive Case,the chinese program ' s second phase will include space ##walk ##s on future missions and demonstrations of docking and undo ##cking techniques .,The Chinese program 's second phase will include spacewalks on future missions and demonstrations of docking and undocking techniques .
57576,believes,believe,VERB,,Sing,3,Pres,,,1,['believes'],[7164],4,4,Third-Person Present Tense Verb,at least one expert believes china ' s intentions might include a surprise attempt to circle the moon with astronauts before nasa ' s planned lunar return .,At least one expert believes China 's intentions might include a surprise attempt to circle the moon with astronauts before NASA 's planned lunar return .
57732,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",1,2,Genitive Case,"pike ' s concern is based on china ' s development of a new medium - lift rocket , the long march v , and the construction of a new space launch complex on hai ##nan island in the south china sea .","Pike 's concern is based on China 's development of a new medium - lift rocket , the Long March V , and the construction of a new space launch complex on Hainan Island in the South China Sea ."
57932,developments,development,NOUN,,Plur,,,,,1,['developments'],[8973],2,2,Plural Noun,"the two developments , he said , could eventually enable china ' s space program to mature to the point that experts could assemble and launch from earth ' s orbit a spacecraft capable of circling the moon with astronauts and returning home .","The two developments , he said , could eventually enable China 's space program to mature to the point that experts could assemble and launch from Earth 's orbit a spacecraft capable of circling the moon with astronauts and returning home ."
58268,has,have,VERB,,Sing,3,Pres,Ind,,-1,['has'],[2038],1,1,Third-Person Present Tense Verb,"it has cat ' s "" me ##owing "" for the vocals , and you might really find yourself in those furnace ##s , feeling and thinking those terrible feelings and thoughts that these cats do before they die .","It has cat 's "" Meowing "" for the vocals , and you might really find yourself in those furnaces , feeling and thinking those terrible feelings and thoughts that these cats do before they die ."
58601,'s,be,AUX,,Sing,3,Pres,Ind,,0,"[""'"", 's']","[1005, 1055]",1,2,Genitive Case,here ' s the text of the email :,Here 's the text of the email :
58617,'s,be,AUX,,Sing,3,Pres,Ind,,0,"[""'"", 's']","[1005, 1055]",1,2,Genitive Case,it ' s also got the website where the song has been uploaded .,It 's also got the website where the song has been uploaded .
58682,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",2,3,Genitive Case,"here kant ' s rule - - "" animals are merely means to an end ; that end is man "" - - is applied with a vengeance .","Here Kant 's rule -- "" Animals are merely means to an end ; that end is man "" -- is applied with a vengeance ."
58812,'s,be,AUX,,Sing,3,Pres,Ind,,0,"[""'"", 's']","[1005, 1055]",1,2,Genitive Case,it ' s also on the net .,It 's also on the net .
58819,'s,be,AUX,,Sing,3,Pres,Ind,,0,"[""'"", 's']","[1005, 1055]",21,22,Genitive Case,"this is now my fourth week and i have made a total of $ 42 , 000 . 00 and it ' s still coming rapidly .","This is now my fourth week and I have made a total of $ 42,000.00 and it 's still coming rapidly ."
58929,'s,be,AUX,,Sing,3,Pres,Ind,,0,"[""'"", 's']","[1005, 1055]",1,2,Genitive Case,it ' s easy .,It 's easy .
58937,'s,be,AUX,,Sing,3,Pres,Ind,,0,"[""'"", 's']","[1005, 1055]",1,2,Genitive Case,it ' s legal .,It 's legal .
58945,into,into,ADP,,,,,,,0,['into'],[2046],6,6,Translative Case,this will copy the entire letter into the computer ' s memory .,This will copy the entire letter into the computer 's memory .
58957,'s,be,AUX,,Sing,3,Pres,Ind,,0,"[""'"", 's']","[1005, 1055]",4,5,Genitive Case,blue planet : who ' s afraid of big bad wolf ?,Blue Planet : Who 's afraid of Big Bad Wolf ?
58968,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",8,9,Genitive Case,"ever since he ate up red riding hood ' s grandma and blew down the houses of two - thirds of the three little pigs , the big bad wolf has held a persistent ##ly bad reputation .","Ever since he ate up Red Riding Hood 's grandma and blew down the houses of two - thirds of the Three Little Pigs , the Big Bad Wolf has held a persistently bad reputation ."
59112,states,state,NOUN,,Plur,,,,,1,['states'],[2163],19,19,Plural Noun,"in part because of that reputation , the gray wolf was nearly ex ##ter ##minated from the lower 48 states by the 1920s , except for a small remnant population on isle royale national park in michigan ' s lake superior .","In part because of that reputation , the gray wolf was nearly exterminated from the lower 48 states by the 1920s , except for a small remnant population on Isle Royale National Park in Michigan 's Lake Superior ."
59229,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",5,6,Genitive Case,"over time , the wolf ' s absence seemed to rehab ##ili ##tate its image .","Over time , the wolf 's absence seemed to rehabilitate its image ."
59268,professors,professor,VERB,,Sing,3,Pres,,,1,['professors'],[12655],3,3,Third-Person Present Tense Verb,"os ##u forestry professors william ripple and robert be ##sch ##ta have found that wolves actually promote stream - bank stabilization , although they have given the phenomenon the unfortunate name of "" the ecology of fear "" - - something that smack ##s of the horrible pr resulting from the wolf ' s relationships with riding hood and the three pigs .","OSU forestry professors William Ripple and Robert Beschta have found that wolves actually promote stream - bank stabilization , although they have given the phenomenon the unfortunate name of "" the ecology of fear "" -- something that smacks of the horrible PR resulting from the wolf 's relationships with Riding Hood and the Three Pigs ."
59838,photographs,photograph,NOUN,,Plur,,,,,1,['photographs'],[7008],10,10,Plural Noun,""" all you have to do is look at the photographs , "" ed bangs , wolf recovery coordinator for the u . s . fish and wildlife service , told up ##i ' s blue planet ,",""" All you have to do is look at the photographs , "" Ed Bangs , wolf recovery coordinator for the U.S. Fish and Wildlife Service , told UPI 's Blue Planet ,"
60036,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",11,12,Genitive Case,"where there had been only one beaver colony in the park ' s northern range before the wolves returned , now there are nine .","Where there had been only one beaver colony in the park 's northern range before the wolves returned , now there are nine ."
60132,'s,be,VERB,,Sing,3,Pres,Ind,,0,"[""'"", 's']","[1005, 1055]",2,3,Third-Person Present Tense Verb,""" there ' s a lot of impact on plants and they say , ' who cares ? '",""" There 's a lot of impact on plants and they say , ' Who cares ? '"
60204,'s,be,AUX,,Sing,3,Pres,Ind,,0,"[""'"", 's']","[1005, 1055]",1,2,Genitive Case,it ' s important with regard to the quality of streams .,It 's important with regard to the quality of streams .
60248,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",23,24,Genitive Case,"wolf rein ##tro ##duction in the northern rockies has been so successful the fish and wildlife service has moved to reduce the animal ' s status from endangered to threatened and , eventually , to remove it from the endangered species list altogether .","Wolf reintroduction in the northern Rockies has been so successful the Fish and Wildlife Service has moved to reduce the animal 's status from endangered to threatened and , eventually , to remove it from the endangered species list altogether ."
60576,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",11,12,Genitive Case,he vacated the f ##ws decision to down ##grade the wolf ' s status .,He vacated the FWS decision to downgrade the wolf 's status .
60612,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",4,5,Genitive Case,"regardless of the wolf ' s legal status , its future expansion into new areas now seems likely .","Regardless of the wolf 's legal status , its future expansion into new areas now seems likely ."
60666,Scientists,scientist,NOUN,,Plur,,,,,1,['scientists'],[6529],0,0,Plural Noun,"scientists can argue all they want about how many degrees ce ##ls ##ius - - or fa ##hre ##nh ##eit - - the planet is warming and what the trend porte ##nds , but meanwhile earth ' s plants , insects and animals are not waiting for the outcome .","Scientists can argue all they want about how many degrees Celsius -- or Fahrenheit -- the planet is warming and what the trend portends , but meanwhile Earth 's plants , insects and animals are not waiting for the outcome ."
60953,studies,study,VERB,,Sing,3,Pres,,,2,['studies'],[2913],3,3,Third-Person Present Tense Verb,ph ##eno ##logy studies an organism ' s development and life cycle - - the pulse of life .,Phenology studies an organism 's development and life cycle -- the pulse of life .
60998,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",1,2,Genitive Case,"bradley ' s record of 300 ph ##eno ##pha ##ses found that even prior to 1999 , spring was arriving in higher latitude ##s several weeks earlier than in the earlier years of her data .","Bradley 's record of 300 phenophases found that even prior to 1999 , spring was arriving in higher latitudes several weeks earlier than in the earlier years of her data ."
61091,studies,study,NOUN,,Plur,,,,,2,['studies'],[2913],4,4,Plural Noun,""" half of the studies provide strong evidence of a causal link between the biological change and climate change , "" said camille par ##mes ##an , a university of texas - austin biologist and one of the world ' s leading experts on this issue .",""" Half of the studies provide strong evidence of a causal link between the biological change and climate change , "" said Camille Parmesan , a University of Texas - Austin biologist and one of the world 's leading experts on this issue ."
