,Word,Lemma,POS,Case,Number,Person,Tense,Mood,Voice,Form-Lemma Difference,Subtokens,Subtoken IDs,Subtoken Start Index,Subtoken End Index,Target Class,BERT Subtokenized Sentence,Sentence
63193,Musharraf,Musharraf,NOUN,,Plur,,,,,0,"['mu', '##sha', '##rra', '##f']","[14163, 7377, 11335, 2546]",0,3,Plural Noun,mu ##sha ##rra ##f has always maintained that the us has never provided action ##able intelligence about taliban leaders hiding in bal ##uchi ##stan .,Musharraf has always maintained that the US has never provided actionable intelligence about Taliban leaders hiding in Baluchistan .
63288,extremists,extremist,NOUN,,Plur,,,,,1,"['ex', '##tre', '##mist', '##s']","[4654, 7913, 23738, 2015]",16,19,Plural Noun,us and afghan intelligence will shortly be presenting the is ##i with a list of taliban ex ##tre ##mist ##s and their suspected whereabouts .,US and Afghan intelligence will shortly be presenting the ISI with a list of Taliban extremists and their suspected whereabouts .
63330,attempts,attempt,NOUN,,Plur,,,,,1,['attempts'],[4740],6,6,Plural Noun,"moreover there are now major covert attempts under way to try and bring back to kabul leading taliban commanders , who have been living quietly in pakistan and have taken no part in the taliban insurgency .","Moreover there are now major covert attempts under way to try and bring back to Kabul leading Taliban commanders , who have been living quietly in Pakistan and have taken no part in the Taliban insurgency ."
63700,elections,election,NOUN,,Plur,,,,,1,['elections'],[3864],8,8,Plural Noun,"with the taliban failure to disrupt the afghan elections , the militants are even more isolated from the mainstream taliban who want to return home .","With the Taliban failure to disrupt the Afghan elections , the militants are even more isolated from the mainstream Taliban who want to return home ."
63830,elections,election,NOUN,,Plur,,,,,1,['elections'],[3864],9,9,Plural Noun,"with president ka ##rza ##i certain to win the elections and the demo ##tion of key former northern alliance figures such as general fa ##him and warlord ismail khan , there is now little reason for moderate taliban leaders to fear rep ##ris ##als from former northern alliance figures if they return home .","With President Karzai certain to win the elections and the demotion of key former Northern Alliance figures such as General Fahim and warlord Ismail Khan , there is now little reason for moderate Taliban leaders to fear reprisals from former Northern Alliance figures if they return home ."
64166,meetings,meeting,NOUN,,Plur,,,,,1,['meetings'],[6295],25,25,Plural Noun,kay ##ani is well known and liked in kabul as during the last year he led the pakistani delegation in the trip ##art ##ite military meetings with the afghan and us military on issues related to border issues .,Kayani is well known and liked in Kabul as during the last year he led the Pakistani delegation in the tripartite military meetings with the Afghan and US military on issues related to border issues .
64593,diplomats,diplomat,NOUN,,Plur,,,,,1,['diplomats'],[23473],25,25,Plural Noun,ka ##rza ##i cat ##egorical ##ly said that he has assured mu ##sha ##rra ##f repeatedly that any adverse action against pakistan taken by indian diplomats inside afghanistan would be acted upon swiftly .,Karzai categorically said that he has assured Musharraf repeatedly that any adverse action against Pakistan taken by Indian diplomats inside Afghanistan would be acted upon swiftly .
64782,diplomats,diplomat,NOUN,,Plur,,,,,1,['diplomats'],[23473],2,2,Plural Noun,senior us diplomats and military officials have warned india also .,Senior US diplomats and military officials have warned India also .
64804,efforts,effort,NOUN,,Plur,,,,,1,['efforts'],[4073],36,36,Plural Noun,"in a major regional shift reflecting the newly strengthened position of ka ##rza ##i , iran , russia and india which have traditionally backed the ta ##ji ##k dominated former northern alliance made st ##ren ##uous efforts to convince presidential candidate you ##nis q ##ano ##oni to strike a deal with ka ##rza ##i before the elections and not to oppose ka ##rza ##i .","In a major regional shift reflecting the newly strengthened position of Karzai , Iran , Russia and India which have traditionally backed the Tajik dominated former Northern Alliance made strenuous efforts to convince presidential candidate Younis Qanooni to strike a deal with Karzai before the elections and not to oppose Karzai ."
65376,elections,election,NOUN,,Plur,,,,,1,['elections'],[3864],3,3,Plural Noun,however since the elections iranian influence has proved critical in convincing the ha ##zar ##a shia candidate mohammed mo ##ha ##q ##e ##q to accept the results of the elections and later convincing q ##ano ##oni to do the same .,However since the elections Iranian influence has proved critical in convincing the Hazara Shia candidate Mohammed Mohaqeq to accept the results of the elections and later convincing Qanooni to do the same .
65673,borders,border,NOUN,,Plur,,,,,1,['borders'],[6645],10,10,Plural Noun,"with the us military presence posing a threat on their borders in both iraq and afghanistan , iran ’ s moderate leadership is keen to help stab ##ilis ##e ka ##rza ##i so that the us presence in afghanistan is reduced .","With the US military presence posing a threat on their borders in both Iraq and Afghanistan , Iran ’s moderate leadership is keen to help stabilise Karzai so that the US presence in Afghanistan is reduced ."
65969,hardliners,hardliner,NOUN,,Plur,,,,,1,"['hard', '##liner', '##s']","[2524, 20660, 2015]",2,4,Plural Noun,however powerful hard ##liner ##s in tehran may be trying to undermine that strategy and a new issue is likely to deep ##en the rift with the moderate ##s .,However powerful hardliners in Tehran may be trying to undermine that strategy and a new issue is likely to deepen the rift with the moderates .
66151,officials,official,NOUN,,Plur,,,,,1,['officials'],[4584],1,1,Plural Noun,"iranian officials are deeply concerned about the us occupation of shin ##dan ##d , a massive soviet - era air ##base just 30 kilometres from iran ’ s border .","Iranian officials are deeply concerned about the US occupation of Shindand , a massive Soviet - era airbase just 30 kilometres from Iran ’s border ."
66229,hardliners,hardliner,NOUN,,Plur,,,,,1,"['hard', '##liner', '##s']","[2524, 20660, 2015]",38,40,Plural Noun,"the enhanced us presence in western afghanistan was only made possible after the ou ##sti ##ng of ismail khan , the warlord and governor of her ##at province last month , who was a close ally of iranian hard ##liner ##s .","The enhanced US presence in western Afghanistan was only made possible after the ousting of Ismail Khan , the warlord and Governor of Herat province last month , who was a close ally of Iranian hardliners ."
66414,officials,official,NOUN,,Plur,,,,,1,['officials'],[4584],1,1,Plural Noun,iranian officials say they made no objections to khan ’ s ou ##ster because they want to strengthen ka ##rza ##i ’ s campaign against warlord ##s .,Iranian officials say they made no objections to Khan ’s ouster because they want to strengthen Karzai ’s campaign against warlords .
66546,officials,official,NOUN,,Plur,,,,,1,['officials'],[4584],1,1,Plural Noun,afghan officials say the americans have moved over 100 special forces and helicopters to shin ##dan ##d .,Afghan officials say the Americans have moved over 100 Special Forces and helicopters to Shindand .
66594,places,place,VERB,,Sing,3,Pres,,,1,['places'],[3182],2,2,Third-Person Present Tense Verb,nevertheless this places ka ##rza ##i in a difficult and sensitive situation because he has to maintain excellent relations with both the us and iran .,Nevertheless this places Karzai in a difficult and sensitive situation because he has to maintain excellent relations with both the US and Iran .
66690,neighbours,neighbour,NOUN,,Plur,,,,,1,['neighbours'],[14754],10,10,Plural Noun,"nobody can claim that the interference of afghanistan ’ s neighbours is over , but the elections will do much to strengthen ka ##rza ##i and deal more firmly with neighbours ’ interference .","Nobody can claim that the interference of Afghanistan ’s neighbours is over , but the elections will do much to strengthen Karzai and deal more firmly with neighbours ’ interference ."
66876,people,people,NOUN,,Plur,,,,,0,['people'],[2111],22,22,Plural Noun,in the post election scenario it is becoming abundant ##ly clear that the taliban do not have the support of the afghan people nor the afghan pas ##ht ##un ##s .,In the post election scenario it is becoming abundantly clear that the Taliban do not have the support of the Afghan people nor the Afghan Pashtuns .
67038,tribes,tribe,NOUN,,Plur,,,,,1,['tribes'],[6946],9,9,Plural Noun,"in a highly significant move afghan pas ##ht ##un tribes along the pakistan border warned the taliban in que ##tta and cha ##man that if they try and disrupt the elections , they would be resisted .","In a highly significant move Afghan Pashtun tribes along the Pakistan border warned the Taliban in Quetta and Chaman that if they try and disrupt the elections , they would be resisted ."
67269,figures,figure,NOUN,,Plur,,,,,1,['figures'],[4481],21,21,Plural Noun,"it is now abundant ##ly clear that with the rapidly changing face of afghanistan , the demise of key northern alliance figures and the fluid political situation in afghanistan , pakistan should rec ##ons ##ider its policy of giving unlimited sanctuary to taliban ex ##tre ##mist ##s living on pakistani soil .","It is now abundantly clear that with the rapidly changing face of Afghanistan , the demise of key Northern Alliance figures and the fluid political situation in Afghanistan , Pakistan should reconsider its policy of giving unlimited sanctuary to Taliban extremists living on Pakistani soil ."
67499,charges,charge,NOUN,,Plur,,,,,1,['charges'],[5571],1,1,Plural Noun,the charges that they have put some vet ##s up to making against kerry are false and can be demonstrated by the historical record to be false .,The charges that they have put some vets up to making against Kerry are false and can be demonstrated by the historical record to be false .
67715,charges,charge,NOUN,,Plur,,,,,1,['charges'],[5571],5,5,Plural Noun,"most of those making the charges have even flip - flopped , contra ##dict ##ing themselves .","Most of those making the charges have even flip - flopped , contradicting themselves ."
67790,eyewitnesses,eyewitness,NOUN,,Plur,,,,,2,"['eye', '##wi', '##tness', '##es']","[3239, 9148, 27401, 2229]",6,9,Plural Noun,or they were n ' t eye ##wi ##tness ##es and are just lying .,Or they were n't eyewitnesses and are just lying .
67820,'s,'s,PART,,,,,,,0,"[""'"", 's']","[1005, 1055]",5,6,Genitive Case,"if some of john kerry ' s wounds were superficial , bush received no wounds .","If some of John Kerry 's wounds were superficial , Bush received no wounds ."
67865,into,into,ADP,,,,,,,0,['into'],[2046],10,10,Translative Case,"he was drinking like a fish , every night , into the wee hours .","He was drinking like a fish , every night , into the wee hours ."
67895,speaks,speak,VERB,,Sing,3,Pres,,,1,['speaks'],[8847],17,17,Third-Person Present Tense Verb,"the history of alcoholism and possibly other drug use is a key issue because it not only speaks to bush ' s character as an addict ##ive personality , but may tell us something about his erratic and alarm ##ing actions as president .","The history of alcoholism and possibly other drug use is a key issue because it not only speaks to Bush 's character as an addictive personality , but may tell us something about his erratic and alarming actions as president ."
